Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Collection_time,colony_height_m,colony_width1,colony_width2,concatenated_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,field_host_genus_id,field_host_species_id,FileName_Forward,FileName_Reverse,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,individual_sample_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,parent_colony,Platform,ReleaseDate,create_date,version,Sample Name,sampling_reef_name_detail,sampling_reef_name,SRA Study,status,Substrate,tag_color,tag_number,temperature,Transplant_YN,Transplantation_status,Transplanted_from,transplanted_to,visibility_m,survivorship
SRR12022451,AMPLICON,502,42248320,PRJNA639618,SAMN15241424,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",28259086,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:37:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554509,Orbicella,faveolata,C-895_S65_L001_R1_001.fastq.gz,C-895_S65_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R14.pos.20170501.T.C895,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_11,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C895,Rosario,Rosario,SRP267486,Rosario_Rosario,transplant_platform,orange,14,12,y,posttransplantation,Rosario,Rosario,29,alive
SRR12022452,AMPLICON,302,21054232,PRJNA639618,SAMN15241181,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",7658478,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554508,Orbicella,faveolata,C628_S136_L001_R1_001.fastq.gz,C628_S136_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V68.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V68.pre.20161014.T.C628,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_66,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C628,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,68,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022453,AMPLICON,502,32079306,PRJNA639618,SAMN15241423,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",21524162,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:36:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554507,Orbicella,faveolata,C-894_S64_L001_R1_001.fastq.gz,C-894_S64_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R9.pos.20170501.T.C894,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_6,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C894,Rosario,Rosario,SRP267486,Rosario_Rosario,transplant_platform,orange,9,12,y,posttransplantation,Rosario,Rosario,29,alive
SRR12022454,AMPLICON,502,46669936,PRJNA639618,SAMN15241422,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",31605696,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:34:00,NA,NA,NA,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,reef water,SRX8554506,NA,NA,C-893_S63_L001_R1_001.fastq.gz,C-893_S63_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Water_column,E19.NA.NA.NNA.20170501.H,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.NA.NA.RH2O.H2O.20170501.R.C893,PAIRED,PCR,GENOMIC,coral metagenome,H2O,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C893,Rosario,Rosario,SRP267486,H2O,NA,H2O,H2O,12,y,H2O,H2O,H2O,29,NA
SRR12022455,AMPLICON,502,32797668,PRJNA639618,SAMN15241421,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",21837824,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:30:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554505,Orbicella,faveolata,C-892_S62_L001_R1_001.fastq.gz,C-892_S62_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R4.pos.20170501.T.C892,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_01,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C892,Rosario,Rosario,SRP267486,Rosario_Rosario,transplant_platform,orange,4,12,y,posttransplantation,Rosario,Rosario,29,alive
SRR12022456,AMPLICON,502,39085720,PRJNA639618,SAMN15241420,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",25955462,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:27:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554504,Orbicella,faveolata,C-891_S61_L001_R1_001.fastq.gz,C-891_S61_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R65.pos.20170501.T.C891,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_61,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C891,Rosario,Rosario,SRP267486,Varadero_Rosario,transplant_platform,yellow,65,12.3,y,posttransplantation,Varadero,Rosario,25,alive
SRR12022457,AMPLICON,502,39661012,PRJNA639618,SAMN15241419,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",26469693,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:23:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554503,Orbicella,faveolata,C-890_S60_L001_R1_001.fastq.gz,C-890_S60_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R45.pos.20170501.T.C890,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_41,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C890,Rosario,Rosario,SRP267486,Varadero_Rosario,transplant_platform,yellow,45,12.3,y,posttransplantation,Varadero,Rosario,25,alive
SRR12022458,AMPLICON,502,36337772,PRJNA639618,SAMN15241418,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",24010522,THE PENNSYLVANIA STATE UNIVERSITY,2017-05-01,1904-01-01T09:20:00,1,3,5,20170501,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,coral reef,not applicable,tissue,SRX8554502,Orbicella,faveolata,C-889_S174_L001_R1_001.fastq.gz,C-889_S174_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E19.Orbi.fav.Rio.20170501.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E19.Orbi.fav.R5.pos.20170501.T.C889,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_01,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C889,Rosario,Rosario,SRP267486,Varadero_Rosario,transplant_platform,yellow,5,12.3,y,posttransplantation,Varadero,Rosario,25,alive
SRR12022468,AMPLICON,502,46148358,PRJNA639618,SAMN15241409,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",31439530,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-30,1904-01-01T13:37:00,NA,NA,NA,20170430,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.4,coral reef,not applicable,reef water,SRX8554492,NA,NA,C-878_S55_L001_R1_001.fastq.gz,C-878_S55_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Mouth of Cartagena Bay",Water_column,E19.NA.NA.Cay.20170430.H,Illumina MiSeq,not applicable,not applicable,10.3012500 N 75.5773611 W,E19.NA.NA.CH2O.H2O.20170430.R.C878,PAIRED,PCR,GENOMIC,coral metagenome,H2O,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C878,Cartagena_Bay,Cartagena_Bay,SRP267486,H2O,Sand,H2O,H2O,30,y,H2O,H2O,H2O,2,NA
SRR12022469,AMPLICON,502,67499422,PRJNA639618,SAMN15241408,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",45835721,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-30,1904-01-01T12:30:00,NA,NA,NA,20170430,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4.5,coral reef,not applicable,reef water,SRX8554491,NA,NA,C-877_S54_L001_R1_001.fastq.gz,C-877_S54_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Water_column,E19.NA.NA.Vro.20170430.H,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.NA.NA.VH2O.H2O.20170430.R.C877,PAIRED,PCR,GENOMIC,coral metagenome,H2O,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C877,Varadero,Varadero,SRP267486,H2O,Rubble,H2O,H2O,30,y,H2O,H2O,H2O,14,NA
SRR12022470,AMPLICON,502,28484986,PRJNA639618,SAMN15241407,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",19659973,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-30,1904-01-01T12:25:00,6,6,3,20170430,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4.5,coral reef,not applicable,tissue,SRX8554490,Siderastrea,siderea,C-876_S53_L001_R1_001.fastq.gz,C-876_S53_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E19.Side.sid.Vro.20170430.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.Side.sid.VNA.NA.20170430.T.C876,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C876,Varadero,Varadero,SRP267486,NA,Rubble,NA,NA,30,n,NA,NA,NA,14,NA
SRR12022473,AMPLICON,502,29110980,PRJNA639618,SAMN15241404,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",19209086,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-30,1904-01-01T11:57:00,70,190,180,20170430,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.8,coral reef,not applicable,tissue,SRX8554487,Orbicella,faveolata,C-873_S169_L001_R1_001.fastq.gz,C-873_S169_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E19.Orbi.fav.Vro.20170430.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.Orbi.fav.VNA.NA.20170430.T.C873,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C873,Varadero,Varadero,SRP267486,NA,Rubble,NA,NA,30,n,NA,NA,NA,14,NA
SRR12022474,AMPLICON,302,8884236,PRJNA639618,SAMN15241179,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3043959,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554486,Orbicella,faveolata,C626_S260_L001_R1_001.fastq.gz,C626_S260_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V64.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V64.pre.20161014.T.C626,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_61,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:37:00Z,1,C626,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,64,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022504,AMPLICON,502,31212352,PRJNA639618,SAMN15241376,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",20990916,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T12:11:00,1,5,3,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554456,orbicella,faveolata,C-842_S162_L001_R1_001.fastq.gz,C-842_S162_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V40.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V40.pos.20170429.T.C842,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_36,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C842,Varadero,Varadero,SRP267486,Rosario_Varadero,transplant_platform,orange,40,30,y,posttransplantation,Rosario,Varadero,12,alive
SRR12022505,AMPLICON,502,30639068,PRJNA639618,SAMN15241375,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",20788446,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T12:08:00,1,5,3,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554455,orbicella,faveolata,C-841_S30_L001_R1_001.fastq.gz,C-841_S30_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V70.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V70.pos.20170429.T.C841,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_66,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C841,Varadero,Varadero,SRP267486,Rosario_Varadero,transplant_platform,orange,70,30,y,posttransplantation,Rosario,Varadero,12,alive
SRR12022512,AMPLICON,502,39934602,PRJNA639618,SAMN15241369,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",26788083,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T11:51:00,1,5,3,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554448,orbicella,faveolata,C-835_S25_L001_R1_001.fastq.gz,C-835_S25_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V54.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V54.pos.20170429.T.C835,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_51,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C835,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,54,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022513,AMPLICON,502,34139514,PRJNA639618,SAMN15241368,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",22714083,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T11:46:00,1,5,3,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554447,orbicella,faveolata,C-834_S24_L001_R1_001.fastq.gz,C-834_S24_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V59.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V59.pos.20170429.T.C834,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_56,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C834,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,59,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022517,AMPLICON,502,32443256,PRJNA639618,SAMN15241364,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",21968128,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T11:30:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554443,orbicella,faveolata,C-830_S20_L001_R1_001.fastq.gz,C-830_S20_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V52.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V52.pos.20170429.T.C830,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_51,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C830,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,52,29,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022518,AMPLICON,302,18904898,PRJNA639618,SAMN15241175,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",6769817,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554442,Orbicella,faveolata,C622_S91_L001_R1_001.fastq.gz,C622_S91_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V48.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V48.pre.20161014.T.C622,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_46,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C622,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,48,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022532,AMPLICON,502,38932108,PRJNA639618,SAMN15241352,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",26431685,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:45:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554428,orbicella,faveolata,C-818_S9_L001_R1_001.fastq.gz,C-818_S9_L001_R1_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V39.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V39.pos.20170429.T.C818,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_36,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C818,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,39,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022533,AMPLICON,502,42493296,PRJNA639618,SAMN15241351,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",28564817,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:41:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554427,orbicella,faveolata,C-817_S8_L001_R1_001.fastq.gz,C-817_S8_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V43.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V43.pos.20170429.T.C817,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_41,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C817,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,43,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022534,AMPLICON,502,25405718,PRJNA639618,SAMN15241350,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",17021662,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:37:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554426,orbicella,faveolata,C-816_S7_L001_R1_001.fastq.gz,C-816_S7_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V63.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V63.pos.20170429.T.C816,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_61,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C816,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,63,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022535,AMPLICON,502,23546310,PRJNA639618,SAMN15241349,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",15665764,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:34:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554425,orbicella,faveolata,C-815_S6_L001_R1_001.fastq.gz,C-815_S6_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V3.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V3.pos.20170429.T.C815,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_01,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C815,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,3,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022536,AMPLICON,502,29030158,PRJNA639618,SAMN15241348,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",19455554,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:30:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554424,orbicella,faveolata,C-814_S5_L001_R1_001.fastq.gz,C-814_S5_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V49.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V49.pos.20170429.T.C814,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_46,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C814,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,49,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022537,AMPLICON,502,29347422,PRJNA639618,SAMN15241347,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",19485322,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:28:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554423,orbicella,faveolata,C-813_S159_L001_R1_001.fastq.gz,C-813_S159_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V29.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V29.pos.20170429.T.C813,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_26,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C813,Varadero,Varadero,SRP267486,Varadero_Varadero,transplant_platform,yellow,29,30,y,posttransplantation,Varadero,Varadero,12,alive
SRR12022538,AMPLICON,502,31946276,PRJNA639618,SAMN15241346,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",21591870,THE PENNSYLVANIA STATE UNIVERSITY,2017-04-29,1904-01-01T10:21:00,1,3,5,20170429,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554422,orbicella,faveolata,C-812_S4_L001_R1_001.fastq.gz,C-812_S4_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E19.orbi.fav.V45.pos.20170429.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E19.orbi.fav.V45.pos.20170429.T.C812,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_41,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C812,Varadero,Varadero,SRP267486,Rosario_Varadero,transplant_platform,orange,45,30,y,posttransplantation,Rosario,Varadero,12,alive
